area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surface,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,province,Zone,zone_num,price_per_m2
500.0,275000.0,,4.0,2.0,semi equipped,,,6460,2573.0,0,0,,house,house,1,1900,Hainaut,Wallonia_zone,2,550.0
440.0,1250000.0,,,,,,,5310,1206.0,0,0,,house,apartment,0,0,Namur,Wallonia_zone,2,2840.909090909091
110.0,170000.0,to renovate,3.0,3.0,installed,,,1490,466.0,0,0,,house,house,1,261,Walloon Brabant,Wallonia_zone,2,1545.4545454545455
105.0,420000.0,good,4.0,2.0,installed,,,1640,1267.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,4000.0
212.0,313000.0,as new,3.0,4.0,installed,,,8810,290.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1476.4150943396226
410.0,1420000.0,as new,4.0,5.0,hyper equipped,,,1410,2450.0,0,0,True,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,3463.4146341463415
121.0,289043.0,,2.0,3.0,,,,8020,127.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2388.785123966942
1200.0,2450000.0,as new,,5.0,hyper equipped,,,9880,11036.0,0,0,True,house,exceptiona,0,0,East Flanders,Flanders_zone,3,2041.6666666666667
200.0,475000.0,to be done up,4.0,3.0,installed,,,9050,810.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2375.0
370.0,749000.0,just renovated,2.0,6.0,,,,3000,380.0,1,25,,house,house,1,170,Flemish Brabant,Flanders_zone,3,2024.3243243243244
170.0,295000.0,to be done up,3.0,3.0,,,,4030,153.0,0,0,,house,apartment,0,0,Liege,Wallonia_zone,2,1735.2941176470588
191.0,249000.0,,2.0,3.0,installed,,,8690,258.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1303.6649214659685
260.0,560000.0,,4.0,5.0,installed,,,6630,1145.0,1,45,,house,house,1,1000,Luxembourg,Wallonia_zone,2,2153.846153846154
93.0,269000.0,good,,3.0,hyper equipped,,,9000,38.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2892.47311827957
219.0,717000.0,as new,,4.0,,,,8377,760.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3273.972602739726
155.0,265000.0,,,3.0,,,,2830,159.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1709.6774193548388
144.0,189000.0,to be done up,3.0,2.0,,,,9320,189.0,1,29,,house,house,0,0,East Flanders,Flanders_zone,3,1312.5
180.0,275000.0,to renovate,3.0,3.0,not installed,,,4400,5356.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1527.7777777777778
145.0,387548.0,,3.0,3.0,usa installed,,,2250,678.0,1,12,,house,house,0,0,Antwerp,Flanders_zone,3,2672.744827586207
114.0,288967.0,,3.0,3.0,,,,8790,346.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2534.7982456140353
136.0,265000.0,good,2.0,3.0,,,,3530,200.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1948.5294117647059
110.0,250000.0,to renovate,3.0,3.0,semi equipped,,1.0,1440,740.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2272.7272727272725
189.0,369000.0,,3.0,3.0,hyper equipped,,,1360,358.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1952.3809523809523
232.0,174000.0,,2.0,7.0,,,,4040,779.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,750.0
235.0,450000.0,as new,3.0,4.0,hyper equipped,,,2275,332.0,1,28,,house,house,1,205,Antwerp,Flanders_zone,3,1914.8936170212767
504.0,745000.0,as new,,6.0,installed,,,8972,39250.0,0,0,,house,mansion,1,1,West Flanders,Flanders_zone,3,1478.1746031746031
250.0,155000.0,to renovate,2.0,1.0,semi equipped,,,4460,496.0,0,0,,house,house,1,200,Liege,Wallonia_zone,2,620.0
172.0,371000.0,,3.0,3.0,,,,1457,584.0,1,17,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2156.9767441860463
198.0,448800.0,,3.0,4.0,installed,,,3200,600.0,1,15,,house,house,1,300,Flemish Brabant,Flanders_zone,3,2266.6666666666665
167.0,382300.0,as new,3.0,3.0,installed,,,1700,258.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2289.2215568862275
115.0,250000.0,to renovate,2.0,4.0,installed,,,9000,115.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2173.913043478261
400.0,2399000.0,as new,2.0,6.0,hyper equipped,,,8000,334.0,1,100,,house,mansion,0,0,West Flanders,Flanders_zone,3,5997.5
92.0,70000.0,to be done up,2.0,3.0,installed,,,4102,164.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,760.8695652173913
350.0,174000.0,to renovate,2.0,6.0,not installed,,,5060,250.0,0,0,,house,mixed,0,0,Namur,Wallonia_zone,2,497.14285714285717
114.0,266444.0,,3.0,3.0,,,,8790,346.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2337.2280701754385
180.0,310000.0,good,4.0,2.0,hyper equipped,,,4980,653.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1722.2222222222222
160.0,294782.0,as new,3.0,3.0,,,,8800,475.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1842.3875
156.0,250000.0,good,4.0,3.0,semi equipped,,,6542,1119.0,1,25,,house,house,1,1000,Hainaut,Wallonia_zone,2,1602.5641025641025
277.0,399000.0,good,4.0,4.0,installed,,,5621,1406.0,1,50,True,house,house,1,1200,Namur,Wallonia_zone,2,1440.4332129963898
159.0,595000.0,,4.0,3.0,hyper equipped,,,9100,2000.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,3742.1383647798743
254.0,499000.0,as new,4.0,3.0,usa hyper equipped,,,3890,1726.0,1,140,,house,house,1,1625,Limburg,Flanders_zone,3,1964.5669291338584
300.0,1590000.0,as new,2.0,4.0,usa hyper equipped,,,1050,84.0,1,12,,house,house,0,0,Brussel-Capital,Brussels_zone,1,5300.0
208.0,209000.0,to renovate,3.0,5.0,semi equipped,,,4920,209.0,1,117,,house,house,0,0,Liege,Wallonia_zone,2,1004.8076923076923
318.0,225000.0,to renovate,2.0,,semi equipped,,,6990,173.0,0,0,,house,mixed,0,0,Luxembourg,Wallonia_zone,2,707.5471698113207
180.0,243500.0,,2.0,4.0,,,,3640,129.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1352.7777777777778
185.0,365300.0,as new,3.0,3.0,hyper equipped,,,3130,528.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1974.5945945945946
284.0,395000.0,good,4.0,6.0,not installed,,,7332,2233.0,1,68,True,house,house,0,0,Hainaut,Wallonia_zone,2,1390.8450704225352
170.0,375295.0,as new,3.0,3.0,,,,9860,229.0,0,0,,house,house,1,140,East Flanders,Flanders_zone,3,2207.6176470588234
248.0,750000.0,to renovate,,4.0,,,,3000,225.0,0,0,,house,mansion,0,0,Flemish Brabant,Flanders_zone,3,3024.1935483870966
204.0,435000.0,as new,2.0,4.0,installed,,,1080,120.0,0,0,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,2132.3529411764707
800.0,900000.0,good,,5.0,semi equipped,,,7501,3172.0,0,0,,house,farmhouse,0,0,Hainaut,Wallonia_zone,2,1125.0
138.0,309000.0,,4.0,3.0,semi equipped,,,3620,74.0,1,11,,house,house,1,24,Limburg,Flanders_zone,3,2239.1304347826085
115.0,238000.0,,2.0,3.0,,,,7812,312.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,2069.5652173913045
166.0,415000.0,good,3.0,3.0,,,,9800,656.0,0,0,,house,house,1,537,East Flanders,Flanders_zone,3,2500.0
70.0,30000.0,to renovate,2.0,1.0,,,,4100,128.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,428.57142857142856
80.0,230000.0,as new,,3.0,hyper equipped,,,8434,205.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2875.0
140.0,210000.0,,3.0,4.0,not installed,,,4520,1094.0,0,0,,house,house,1,800,Liege,Wallonia_zone,2,1500.0
338.0,1195000.0,,,4.0,,,,8420,2297.0,0,0,,house,manor,0,0,West Flanders,Flanders_zone,3,3535.5029585798816
180.0,249000.0,good,3.0,3.0,installed,,,6230,840.0,1,30,,house,house,1,760,Hainaut,Wallonia_zone,2,1383.3333333333333
200.0,350000.0,just renovated,3.0,6.0,installed,,,1400,80.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1750.0
223.0,425000.0,good,4.0,3.0,hyper equipped,,,8434,578.0,0,0,,house,house,1,457,West Flanders,Flanders_zone,3,1905.8295964125562
475.0,375000.0,as new,3.0,5.0,installed,,1.0,4430,178.0,0,0,,house,mansion,0,0,Liege,Wallonia_zone,2,789.4736842105264
144.0,293000.0,as new,3.0,3.0,installed,,,8480,294.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2034.7222222222222
116.0,225000.0,good,3.0,3.0,hyper equipped,,,6810,2005.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1939.655172413793
110.0,147500.0,to be done up,3.0,4.0,not installed,,,4100,75.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1340.909090909091
186.0,198000.0,,3.0,3.0,hyper equipped,,,6032,425.0,1,16,,house,house,1,250,Hainaut,Wallonia_zone,2,1064.516129032258
94.0,224500.0,as new,2.0,3.0,,,,9700,80.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2388.2978723404253
143.0,364357.0,,3.0,3.0,,,,1500,360.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2547.951048951049
436.0,2160000.0,as new,4.0,5.0,usa hyper equipped,,,8300,587.0,0,0,,house,villa,1,587,West Flanders,Flanders_zone,3,4954.128440366972
169.0,395000.0,good,,3.0,,,,3390,662.0,0,0,,house,house,1,368,Flemish Brabant,Flanders_zone,3,2337.2781065088757
642.0,1495000.0,good,,3.0,installed,,,8470,5924.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,2328.6604361370714
77.0,289800.0,as new,,1.0,,,,8000,90.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3763.6363636363635
135.0,159000.0,to be done up,2.0,4.0,semi equipped,,,4000,120.0,1,9,,house,house,1,35,Liege,Wallonia_zone,2,1177.7777777777778
130.0,130000.0,to be done up,3.0,3.0,installed,,1.0,6200,186.0,1,15,,house,house,1,136,Hainaut,Wallonia_zone,2,1000.0
370.0,349000.0,as new,,5.0,,,,8830,554.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,943.2432432432432
140.0,128000.0,,3.0,4.0,semi equipped,,,6001,460.0,1,23,,house,house,1,200,Hainaut,Wallonia_zone,2,914.2857142857143
474.0,550000.0,,,4.0,,,,1500,229.0,0,0,,house,mixed,0,0,Flemish Brabant,Flanders_zone,3,1160.337552742616
180.0,395000.0,to be done up,,3.0,,,,9400,180.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,2194.4444444444443
380.0,575000.0,as new,2.0,9.0,installed,,,4000,300.0,0,0,,house,apartment,0,0,Liege,Wallonia_zone,2,1513.157894736842
177.0,180000.0,good,3.0,4.0,usa hyper equipped,,,7900,540.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1016.9491525423729
140.0,179000.0,good,2.0,2.0,installed,,,4400,210.0,1,20,,house,house,0,0,Liege,Wallonia_zone,2,1278.5714285714287
114.0,65000.0,to renovate,2.0,3.0,not installed,,,7380,94.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,570.1754385964912
150.0,277000.0,good,3.0,3.0,installed,,,8480,325.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1846.6666666666667
250.0,539000.0,good,4.0,5.0,,,,9920,970.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,2156.0
132.0,321500.0,as new,2.0,3.0,installed,,,2850,160.0,1,24,,house,house,1,80,Antwerp,Flanders_zone,3,2435.6060606060605
145.0,295000.0,good,2.0,3.0,hyper equipped,,,8570,215.0,0,0,,house,house,1,90,West Flanders,Flanders_zone,3,2034.4827586206898
126.0,298000.0,,2.0,3.0,installed,,,2640,84.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2365.0793650793653
106.0,135000.0,good,3.0,2.0,semi equipped,,,7134,570.0,1,25,,house,house,1,500,Hainaut,Wallonia_zone,2,1273.5849056603774
210.0,502481.0,,4.0,4.0,not installed,,,6700,602.0,0,0,,house,villa,0,0,Luxembourg,Wallonia_zone,2,2392.766666666667
230.0,1150000.0,good,4.0,5.0,usa hyper equipped,,,1180,568.0,0,0,,house,villa,0,0,Brussel-Capital,Brussels_zone,1,5000.0
150.0,369900.0,as new,3.0,3.0,installed,,,1742,267.0,1,7,,house,house,1,125,Flemish Brabant,Flanders_zone,3,2466.0
352.0,299900.0,as new,3.0,7.0,installed,,,6040,690.0,1,15,,house,house,1,500,Hainaut,Wallonia_zone,2,851.9886363636364
350.0,895000.0,,4.0,4.0,hyper equipped,,,7520,1968.0,0,0,,house,villa,0,0,Hainaut,Wallonia_zone,2,2557.1428571428573
220.0,375000.0,to be done up,,3.0,semi equipped,,,8380,2370.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1704.5454545454545
160.0,331526.0,,3.0,3.0,hyper equipped,,,3400,434.0,1,10,,house,house,1,274,Flemish Brabant,Flanders_zone,3,2072.0375
155.0,325000.0,as new,,3.0,installed,,,2050,151.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2096.7741935483873
171.0,410000.0,good,4.0,3.0,installed,,1.0,8700,595.0,1,15,,house,villa,1,350,West Flanders,Flanders_zone,3,2397.66081871345
140.0,595000.0,,3.0,3.0,hyper equipped,,,1200,130.0,0,0,,house,town,0,0,Brussel-Capital,Brussels_zone,1,4250.0
150.0,495000.0,,4.0,3.0,,,,1541,27824.0,0,0,,house,farmhouse,0,0,Flemish Brabant,Flanders_zone,3,3300.0
145.0,550000.0,to be done up,3.0,3.0,hyper equipped,,,1160,127.0,1,20,,house,house,1,40,Brussel-Capital,Brussels_zone,1,3793.103448275862
248.0,395000.0,as new,4.0,3.0,installed,,,1570,2324.0,1,13,True,house,villa,0,0,Flemish Brabant,Flanders_zone,3,1592.741935483871
112.0,195000.0,to be done up,,3.0,semi equipped,,,8420,267.0,0,0,,house,country,0,0,West Flanders,Flanders_zone,3,1741.0714285714287
150.0,477000.0,as new,4.0,3.0,usa installed,,,9050,369.0,1,37,,house,house,0,0,East Flanders,Flanders_zone,3,3180.0
777.0,795000.0,good,4.0,7.0,usa installed,yes,,5575,2031.0,0,0,,house,farmhouse,1,1717,Namur,Wallonia_zone,2,1023.1660231660231
150.0,325000.0,good,4.0,3.0,installed,,1.0,7060,560.0,0,0,,house,house,1,560,Hainaut,Wallonia_zone,2,2166.6666666666665
102.0,235000.0,,3.0,2.0,,,,1500,584.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2303.921568627451
331.0,390000.0,,4.0,6.0,not installed,,,6500,1155.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1178.2477341389729
97.0,191100.0,good,2.0,2.0,semi equipped,,,8710,97.0,1,7,,house,house,0,0,West Flanders,Flanders_zone,3,1970.1030927835052
60.0,180000.0,good,3.0,1.0,installed,,,1742,42.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,3000.0
400.0,499000.0,,,4.0,installed,,,8470,1090.0,0,0,,house,manor,0,0,West Flanders,Flanders_zone,3,1247.5
137.0,277698.0,as new,,3.0,hyper equipped,,,3890,218.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2026.992700729927
310.0,550000.0,good,4.0,3.0,installed,,,8480,3856.0,0,0,,house,villa,1,1196,West Flanders,Flanders_zone,3,1774.1935483870968
592.0,2450000.0,,3.0,7.0,,,,2018,446.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,4138.513513513513
262.0,279000.0,as new,,3.0,installed,,,9300,210.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1064.8854961832062
120.0,179000.0,good,3.0,3.0,installed,,,6900,933.0,1,20,,house,house,1,933,Luxembourg,Wallonia_zone,2,1491.6666666666667
150.0,254000.0,,,4.0,,,,8800,225.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1693.3333333333333
219.0,378000.0,as new,3.0,3.0,installed,,,2850,160.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1726.027397260274
148.0,316000.0,as new,3.0,3.0,,,,8800,354.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2135.135135135135
240.0,345000.0,as new,2.0,9.0,not installed,,,4500,120.0,1,12,,house,house,0,0,Liege,Wallonia_zone,2,1437.5
152.0,369000.0,good,2.0,4.0,installed,,,8000,152.0,0,0,,house,house,1,102,West Flanders,Flanders_zone,3,2427.6315789473683
141.0,279000.0,as new,2.0,3.0,not installed,,,4840,189.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1978.723404255319
120.0,419000.0,to renovate,4.0,2.0,not installed,,,1933,576.0,0,0,,house,house,1,350,Flemish Brabant,Flanders_zone,3,3491.6666666666665
105.0,289000.0,good,3.0,2.0,usa installed,,,9032,402.0,0,0,,house,house,1,280,East Flanders,Flanders_zone,3,2752.3809523809523
192.0,229000.0,as new,3.0,3.0,,,,7080,428.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1192.7083333333333
160.0,225000.0,to renovate,,4.0,,,,8380,112.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1406.25
135.0,230000.0,good,4.0,2.0,installed,,,7370,1055.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1703.7037037037037
231.0,390000.0,just renovated,4.0,3.0,installed,,1.0,1785,453.0,1,24,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1688.3116883116884
79.0,170000.0,,,2.0,,,,9810,984.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2151.8987341772154
231.0,640000.0,good,3.0,4.0,installed,,,3051,536.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2770.5627705627708
90.0,55000.0,to renovate,2.0,3.0,not installed,,,6020,220.0,0,0,,house,house,1,160,Hainaut,Wallonia_zone,2,611.1111111111111
210.0,285000.0,,4.0,4.0,installed,,,6810,1500.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1357.142857142857
152.0,296000.0,as new,3.0,3.0,,,,8800,277.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1947.3684210526317
211.0,299000.0,,2.0,5.0,not installed,,,4000,144.0,1,15,,house,apartment,1,70,Liege,Wallonia_zone,2,1417.0616113744077
142.0,207200.0,as new,,3.0,hyper equipped,,,8800,230.0,0,0,,house,house,1,120,West Flanders,Flanders_zone,3,1459.1549295774648
240.0,395000.0,to restore,2.0,5.0,,,,1060,60.0,0,0,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,1645.8333333333333
350.0,568000.0,,4.0,5.0,installed,,,9500,2776.0,1,30,,house,villa,1,2500,East Flanders,Flanders_zone,3,1622.857142857143
344.0,1090000.0,,,4.0,,,,8300,175.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3168.6046511627906
137.0,536000.0,as new,2.0,3.0,,,1.0,2018,80.0,0,0,,house,house,1,18,Antwerp,Flanders_zone,3,3912.4087591240877
420.0,795000.0,as new,3.0,4.0,hyper equipped,,,1190,490.0,1,45,,house,exceptiona,1,55,Brussel-Capital,Brussels_zone,1,1892.857142857143
112.0,349000.0,,2.0,3.0,,,,9960,299.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,3116.0714285714284
173.0,339000.0,good,2.0,4.0,installed,,,9111,489.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1959.5375722543354
121.0,239000.0,,3.0,3.0,,,,8200,197.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1975.206611570248
650.0,675000.0,as new,3.0,7.0,hyper equipped,yes,1.0,7804,1500.0,0,0,,house,country,0,0,Hainaut,Wallonia_zone,2,1038.4615384615386
216.0,470000.0,,4.0,3.0,installed,,1.0,2880,820.0,0,0,,house,villa,0,0,Antwerp,Flanders_zone,3,2175.925925925926
350.0,515000.0,as new,2.0,3.0,installed,,,7500,360.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1471.4285714285713
165.0,425000.0,as new,4.0,3.0,hyper equipped,,,1341,686.0,1,114,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2575.757575757576
600.0,785000.0,to be done up,2.0,10.0,not installed,,,1080,400.0,0,0,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,1308.3333333333333
374.0,895000.0,to renovate,3.0,3.0,installed,,,1180,170.0,1,70,,house,mixed,0,0,Brussel-Capital,Brussels_zone,1,2393.048128342246
425.0,645000.0,to renovate,2.0,5.0,installed,,,1030,247.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,1517.6470588235295
250.0,279000.0,good,3.0,5.0,installed,,,5060,778.0,0,0,,house,house,1,600,Namur,Wallonia_zone,2,1116.0
153.0,334700.0,,,4.0,,,,8470,267.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2187.581699346405
358.0,1325000.0,as new,4.0,4.0,usa hyper equipped,,,8300,625.0,0,0,,house,villa,1,625,West Flanders,Flanders_zone,3,3701.117318435754
130.0,60000.0,to renovate,2.0,3.0,semi equipped,,,7370,90.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,461.53846153846155
35.0,149000.0,good,,1.0,hyper equipped,,,8450,35.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,4257.142857142857
250.0,895000.0,as new,2.0,5.0,hyper equipped,yes,,1000,250.0,1,20,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,3580.0
138.0,341500.0,,3.0,3.0,hyper equipped,,,9160,396.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2474.6376811594205
500.0,1495000.0,as new,4.0,7.0,,,1.0,7000,10550.0,1,200,True,house,villa,1,10200,Hainaut,Wallonia_zone,2,2990.0
145.0,254000.0,as new,,3.0,hyper equipped,,,8470,148.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1751.7241379310344
340.0,740000.0,good,2.0,6.0,hyper equipped,,,1190,263.0,0,0,,house,apartment,1,130,Brussel-Capital,Brussels_zone,1,2176.470588235294
140.0,247000.0,good,3.0,2.0,installed,,1.0,7011,450.0,0,0,,house,house,1,250,Hainaut,Wallonia_zone,2,1764.2857142857142
132.0,124000.0,to renovate,2.0,2.0,,,,2900,143.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,939.3939393939394
127.0,145000.0,to be done up,3.0,4.0,,,,4040,64.0,1,25,,house,house,0,0,Liege,Wallonia_zone,2,1141.732283464567
195.0,406242.0,,3.0,4.0,installed,,,2580,341.0,0,0,,house,house,1,236,Antwerp,Flanders_zone,3,2083.2923076923075
183.0,445000.0,to be done up,4.0,3.0,installed,,,1410,712.0,1,20,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2431.6939890710382
250.0,699000.0,to be done up,3.0,7.0,,,,8670,160.0,0,0,,house,apartment,0,0,West Flanders,Flanders_zone,3,2796.0
171.0,150000.0,to be done up,2.0,3.0,semi equipped,,,6183,452.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,877.1929824561404
110.0,235000.0,to renovate,4.0,3.0,installed,,,4000,379.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,2136.3636363636365
177.0,249000.0,to be done up,3.0,5.0,usa installed,,,4500,1100.0,0,0,,house,mansion,1,1000,Liege,Wallonia_zone,2,1406.7796610169491
128.0,269000.0,good,4.0,3.0,hyper equipped,,,8550,435.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2101.5625
115.0,165000.0,,4.0,3.0,installed,,,5651,2820.0,0,0,,house,villa,0,0,Namur,Wallonia_zone,2,1434.7826086956522
1038.0,3800000.0,good,2.0,,installed,,,1000,490.0,0,0,,house,mixed,1,12,Brussel-Capital,Brussels_zone,1,3660.8863198458575
310.0,575000.0,to be done up,4.0,6.0,installed,,,9190,1766.0,0,0,,house,country,0,0,East Flanders,Flanders_zone,3,1854.8387096774193
463.0,535000.0,as new,,5.0,,,,9750,991.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,1155.5075593952483
103.0,125000.0,,,2.0,,,,2300,90.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1213.5922330097087
146.0,530000.0,to be done up,4.0,3.0,hyper equipped,,,1420,680.0,1,26,,house,villa,1,300,Walloon Brabant,Wallonia_zone,2,3630.1369863013697
235.0,329000.0,,3.0,3.0,,,,9980,391.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1400.0
142.0,350000.0,good,4.0,3.0,semi equipped,,,7387,5157.0,1,50,,house,country,1,5400,Hainaut,Wallonia_zone,2,2464.788732394366
193.0,320000.0,to be done up,3.0,3.0,usa installed,,,1780,247.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1658.0310880829015
135.0,98000.0,to be done up,2.0,3.0,semi equipped,,,7860,70.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,725.925925925926
116.0,213000.0,good,2.0,3.0,semi equipped,,,1500,60.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1836.2068965517242
308.0,995000.0,,4.0,4.0,installed,,,8300,609.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3230.5194805194806
285.0,449000.0,good,2.0,5.0,installed,,,8000,404.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1575.438596491228
165.0,391100.0,as new,3.0,3.0,hyper equipped,,,1760,543.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2370.3030303030305
